observation_date,ITAPROINDMISMEI
1988-01-01,106.357500000000002
1988-02-01,104.936199999999999
1988-03-01,106.357500000000002
1988-04-01,105.646900000000002
1988-05-01,106.120599999999996
1988-06-01,107.186599999999999
1988-07-01,106.949700000000007
1988-08-01,105.528400000000005
1988-09-01,108.370900000000006
1988-10-01,107.778800000000004
1988-11-01,109.673800000000000
1988-12-01,111.924099999999996
1989-01-01,110.384399999999999
1989-02-01,110.621300000000005
1989-03-01,109.081599999999995
1989-04-01,109.910600000000002
1989-05-01,108.963099999999997
1989-06-01,111.687200000000004
1989-07-01,110.384399999999999
1989-08-01,109.910600000000002
1989-09-01,112.516300000000001
1989-10-01,112.989999999999995
1989-11-01,113.108500000000006
1989-12-01,113.937500000000000
1990-01-01,110.563199999999995
1990-02-01,111.165199999999999
1990-03-01,111.566500000000005
1990-04-01,112.469499999999996
1990-05-01,111.165199999999999
1990-06-01,110.061499999999995
1990-07-01,110.362499999999997
1990-08-01,111.566500000000005
1990-09-01,111.265500000000003
1990-10-01,110.663499999999999
1990-11-01,109.058300000000003
1990-12-01,110.864199999999997
1991-01-01,111.466200000000001
1991-02-01,109.359200000000001
1991-03-01,108.757300000000001
1991-04-01,107.754000000000005
1991-05-01,109.058300000000003
1991-06-01,109.459599999999995
1991-07-01,109.459599999999995
1991-08-01,110.061499999999995
1991-09-01,111.265500000000003
1991-10-01,110.563199999999995
1991-11-01,111.165199999999999
1991-12-01,109.660200000000003
1992-01-01,110.563199999999995
1992-02-01,110.563199999999995
1992-03-01,110.362499999999997
1992-04-01,110.663499999999999
1992-05-01,110.362499999999997
1992-06-01,110.161900000000003
1992-07-01,108.757300000000001
1992-08-01,106.850999999999999
1992-09-01,106.048400000000001
1992-10-01,106.750699999999995
1992-11-01,107.453000000000003
1992-12-01,105.647000000000006
1993-01-01,107.453000000000003
1993-02-01,107.152000000000001
1993-03-01,106.650300000000001
1993-04-01,106.449700000000007
1993-05-01,105.847700000000003
1993-06-01,105.446399999999997
1993-07-01,104.844399999999993
1993-08-01,104.944699999999997
1993-09-01,105.546700000000001
1993-10-01,105.446399999999997
1993-11-01,106.248999999999995
1993-12-01,106.148700000000005
1994-01-01,106.449700000000007
1994-02-01,108.155299999999997
1994-03-01,109.660200000000003
1994-04-01,111.466200000000001
1994-05-01,111.867500000000007
1994-06-01,112.971100000000007
1994-07-01,113.171800000000005
1994-08-01,113.573099999999997
1994-09-01,114.175100000000000
1994-10-01,113.874099999999999
1994-11-01,115.780299999999997
1994-12-01,118.589600000000004
1995-01-01,118.188199999999995
1995-02-01,117.485900000000001
1995-03-01,117.786900000000003
1995-04-01,117.887299999999996
1995-05-01,118.589600000000004
1995-06-01,118.388900000000007
1995-07-01,118.288600000000002
1995-08-01,120.395499999999998
1995-09-01,119.592900000000000
1995-10-01,120.395499999999998
1995-11-01,120.395499999999998
1995-12-01,122.402100000000004
1996-01-01,120.596199999999996
1996-02-01,119.291899999999998
1996-03-01,118.087900000000005
1996-04-01,116.783600000000007
1996-05-01,116.683300000000003
1996-06-01,116.884000000000000
1996-07-01,116.783600000000007
1996-08-01,117.385599999999997
1996-09-01,115.780299999999997
1996-10-01,116.281999999999996
1996-11-01,115.780299999999997
1996-12-01,115.479299999999995
1997-01-01,116.382300000000001
1997-02-01,118.388900000000007
1997-03-01,118.990899999999996
1997-04-01,121.097800000000007
1997-05-01,120.796800000000005
1997-06-01,121.800100000000000
1997-07-01,122.602699999999999
1997-08-01,123.305099999999996
1997-09-01,123.204700000000003
1997-10-01,124.709699999999998
1997-11-01,124.007400000000004
1997-12-01,124.910300000000007
1998-01-01,124.007400000000004
1998-02-01,123.906999999999996
1998-03-01,123.305099999999996
1998-04-01,124.308300000000003
1998-05-01,124.107699999999994
1998-06-01,123.906999999999996
1998-07-01,123.706400000000002
1998-08-01,122.000799999999998
1998-09-01,123.806700000000006
1998-10-01,123.004099999999994
1998-11-01,122.602699999999999
1998-12-01,119.693200000000004
1999-01-01,122.000799999999998
1999-02-01,121.398799999999994
1999-03-01,121.800100000000000
1999-04-01,120.897099999999995
1999-05-01,119.994200000000006
1999-06-01,121.900400000000005
1999-07-01,122.803399999999996
1999-08-01,123.605999999999995
1999-09-01,124.107699999999994
1999-10-01,125.311599999999999
1999-11-01,126.114300000000000
1999-12-01,124.709699999999998
2000-01-01,124.969300000000004
2000-02-01,125.706299999999999
2000-03-01,126.759100000000004
2000-04-01,127.706599999999995
2000-05-01,128.443600000000004
2000-06-01,128.233000000000004
2000-07-01,127.390799999999999
2000-08-01,128.443600000000004
2000-09-01,128.338300000000004
2000-10-01,128.864699999999999
2000-11-01,130.549200000000013
2000-12-01,132.128399999999999
2001-01-01,128.654100000000000
2001-02-01,127.917199999999994
2001-03-01,128.022500000000008
2001-04-01,126.443200000000004
2001-05-01,126.548500000000004
2001-06-01,126.864400000000003
2001-07-01,124.337599999999995
2001-08-01,126.443200000000004
2001-09-01,124.758700000000005
2001-10-01,123.705900000000000
2001-11-01,122.021400000000000
2001-12-01,123.811199999999999
2002-01-01,122.758399999999995
2002-02-01,124.126999999999995
2002-03-01,125.179900000000004
2002-04-01,121.073899999999995
2002-05-01,125.600999999999999
2002-06-01,124.442899999999995
2002-07-01,123.705900000000000
2002-08-01,122.021400000000000
2002-09-01,124.758700000000005
2002-10-01,123.074200000000005
2002-11-01,125.390400000000000
2002-12-01,124.126999999999995
2003-01-01,125.390400000000000
2003-02-01,122.863699999999994
2003-03-01,123.074200000000005
2003-04-01,124.758700000000005
2003-05-01,120.547499999999999
2003-06-01,122.126700000000000
2003-07-01,123.811199999999999
2003-08-01,120.652699999999996
2003-09-01,121.389700000000005
2003-10-01,122.968900000000005
2003-11-01,124.548199999999994
2003-12-01,124.548199999999994
2004-01-01,124.653499999999994
2004-02-01,124.232299999999995
2004-03-01,121.810800000000000
2004-04-01,124.232299999999995
2004-05-01,123.916499999999999
2004-06-01,123.179500000000004
2004-07-01,123.495400000000004
2004-08-01,120.547499999999999
2004-09-01,122.442499999999995
2004-10-01,123.705900000000000
2004-11-01,121.600300000000004
2004-12-01,120.547499999999999
2005-01-01,120.757999999999996
2005-02-01,121.284400000000005
2005-03-01,121.284400000000005
2005-04-01,124.126999999999995
2005-05-01,121.073899999999995
2005-06-01,121.073899999999995
2005-07-01,122.758399999999995
2005-08-01,121.916100000000000
2005-09-01,122.442499999999995
2005-10-01,122.653099999999995
2005-11-01,123.916499999999999
2005-12-01,122.021400000000000
2006-01-01,122.442499999999995
2006-02-01,124.864000000000004
2006-03-01,125.495699999999999
2006-04-01,124.442899999999995
2006-05-01,127.390799999999999
2006-06-01,127.706599999999995
2006-07-01,125.811499999999995
2006-08-01,127.601299999999995
2006-09-01,127.390799999999999
2006-10-01,127.601299999999995
2006-11-01,127.601299999999995
2006-12-01,129.917499999999990
2007-01-01,128.338300000000004
2007-02-01,129.285799999999995
2007-03-01,130.233399999999989
2007-04-01,127.811899999999994
2007-05-01,130.338699999999989
2007-06-01,129.706999999999994
2007-07-01,128.759399999999999
2007-08-01,133.812900000000013
2007-09-01,130.338699999999989
2007-10-01,129.075299999999999
2007-11-01,127.390799999999999
2007-12-01,128.233000000000004
2008-01-01,131.075600000000009
2008-02-01,130.338699999999989
2008-03-01,130.970400000000012
2008-04-01,132.023200000000003
2008-05-01,127.390799999999999
2008-06-01,128.759399999999999
2008-07-01,124.653499999999994
2008-08-01,121.916100000000000
2008-09-01,120.968599999999995
2008-10-01,118.441800000000001
2008-11-01,114.335800000000006
2008-12-01,109.282300000000006
2009-01-01,105.386899999999997
2009-02-01,101.280900000000003
2009-03-01,97.385509999999996
2009-04-01,98.017200000000003
2009-05-01,99.596419999999995
2009-06-01,98.859449999999995
2009-07-01,101.175600000000003
2009-08-01,98.964730000000003
2009-09-01,101.912599999999998
2009-10-01,103.702399999999997
2009-11-01,103.912999999999997
2009-12-01,102.333699999999993
2010-01-01,105.808000000000007
2010-02-01,104.860500000000002
2010-03-01,105.281599999999997
2010-04-01,106.229200000000006
2010-05-01,106.650300000000001
2010-06-01,109.282300000000006
2010-07-01,109.177000000000007
2010-08-01,113.177700000000002
2010-09-01,108.229500000000002
2010-10-01,108.650599999999997
2010-11-01,109.282300000000006
2010-12-01,110.124600000000001
2011-01-01,107.913700000000006
2011-02-01,110.756299999999996
2011-03-01,111.072100000000006
2011-04-01,112.230199999999996
2011-05-01,110.124600000000001
2011-06-01,109.177000000000007
2011-07-01,108.861199999999997
2011-08-01,107.913700000000006
2011-09-01,107.597800000000007
2011-10-01,106.229200000000006
2011-11-01,106.966099999999997
2011-12-01,108.019000000000005
2012-01-01,103.702399999999997
2012-02-01,104.228800000000007
2012-03-01,104.544700000000006
2012-04-01,103.176000000000002
2012-05-01,104.755200000000002
2012-06-01,102.544300000000007
2012-07-01,103.702399999999997
2012-08-01,102.860200000000006
2012-09-01,102.754900000000006
2012-10-01,100.649199999999993
2012-11-01,99.280580000000000
2012-12-01,100.228099999999998
2013-01-01,100.122799999999998
2013-02-01,99.491140000000001
2013-03-01,98.964730000000003
2013-04-01,98.122470000000007
2013-05-01,100.017499999999998
2013-06-01,100.017499999999998
2013-07-01,99.912260000000003
2013-08-01,98.017200000000003
2013-09-01,100.017499999999998
2013-10-01,100.333399999999997
2013-11-01,100.017499999999998
2013-12-01,98.859449999999995
2014-01-01,100.649199999999993
2014-02-01,99.806979999999996
2014-03-01,98.648889999999994
2014-04-01,99.701700000000002
2014-05-01,98.333039999999997
2014-06-01,100.333399999999997
2014-07-01,98.859449999999995
2014-08-01,97.385509999999996
2014-09-01,98.017200000000003
2014-10-01,97.911910000000006
2014-11-01,97.911910000000006
2014-12-01,98.964730000000003
2015-01-01,98.648889999999994
2015-02-01,99.385859999999994
2015-03-01,99.806979999999996
2015-04-01,100.017499999999998
2015-05-01,100.965100000000007
2015-06-01,100.333399999999997
2015-07-01,101.491500000000002
2015-08-01,98.964730000000003
2015-09-01,100.122799999999998
2015-10-01,100.228099999999998
2015-11-01,100.965100000000007
2015-12-01,99.070009999999996
2016-01-01,102.228499999999997
2016-02-01,100.754499999999993
2016-03-01,100.754499999999993
2016-04-01,102.438999999999993
2016-05-01,100.754499999999993
2016-06-01,99.596419999999995
2016-07-01,101.807299999999998
2016-08-01,102.333699999999993
2016-09-01,102.228499999999997
2016-10-01,102.754900000000006
2016-11-01,103.702399999999997
2016-12-01,105.386899999999997
2017-01-01,102.438999999999993
2017-02-01,103.176000000000002
2017-03-01,104.123500000000007
2017-04-01,103.912999999999997
2017-05-01,104.649900000000002
2017-06-01,106.018600000000006
2017-07-01,106.860900000000001
2017-08-01,108.650599999999997
2017-09-01,105.492199999999997
2017-10-01,106.018600000000006
2017-11-01,107.808400000000006
2017-12-01,111.282700000000006
2018-01-01,106.966099999999997
2018-02-01,106.123900000000006
2018-03-01,107.913700000000006
2018-04-01,106.018600000000006
2018-05-01,107.071399999999997
2018-06-01,107.492500000000007
2018-07-01,106.439700000000002
2018-08-01,107.281999999999996
2018-09-01,107.492500000000007
2018-10-01,107.176699999999997
2018-11-01,105.281599999999997
2018-12-01,105.808000000000007
2019-01-01,106.650300000000001
2019-02-01,106.860900000000001
2019-03-01,105.913300000000007
2019-04-01,104.439400000000006
2019-05-01,106.650300000000001
2019-06-01,106.439700000000002
2019-07-01,106.545000000000002
2019-08-01,105.597499999999997
2019-09-01,105.281599999999997
2019-10-01,104.649900000000002
2019-11-01,104.965800000000002
2019-12-01,102.017899999999997
2020-01-01,106.018600000000006
2020-02-01,103.597099999999998
2020-03-01,74.434110000000004
2020-04-01,58.536589999999997
2020-05-01,84.751710000000003
2020-06-01,91.805580000000006
2020-07-01,98.122470000000007
2020-08-01,104.755200000000002
2020-09-01,100.438699999999997
2020-10-01,102.649600000000007
2020-11-01,100.754499999999993
2020-12-01,100.649199999999993
2021-01-01,104.544700000000006
2021-02-01,102.860200000000006
2021-03-01,103.386600000000001
2021-04-01,104.860500000000002
2021-05-01,103.281300000000002
2021-06-01,105.071100000000001
2021-07-01,106.018600000000006
2021-08-01,104.439400000000006
2021-09-01,105.492199999999997
2021-10-01,105.281599999999997
2021-11-01,107.703100000000006
2021-12-01,105.597499999999997
2022-01-01,102.123199999999997
2022-02-01,106.334400000000002
2022-03-01,106.755600000000001
2022-04-01,108.966499999999996
2022-05-01,106.545000000000002
2022-06-01,104.228800000000007
2022-07-01,104.755200000000002
2022-08-01,107.281999999999996
2022-09-01,104.755200000000002
2022-10-01,103.491799999999998
2022-11-01,103.807699999999997
2022-12-01,104.334100000000007
2023-01-01,104.860500000000002
2023-02-01,104.544700000000006
2023-03-01,104.018199999999993
2023-04-01,101.912599999999998
2023-05-01,103.176000000000002
2023-06-01,103.491799999999998
2023-07-01,102.544300000000007
2023-08-01,102.649600000000007
2023-09-01,102.860200000000006
2023-10-01,102.754900000000006
2023-11-01,101.386200000000002
2023-12-01,102.649600000000007
2024-01-01,101.070400000000006
2024-02-01,101.070400000000006
2024-03-01,100.543999999999997
